administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
0.0,0.0,0.0,0.0,2.995732273553991,6.1070228877422545,0.0,0.012916225266546327,0.0,May,Windows,Internet Explorer,North America,Bing search,Returning_Visitor,False,False
1.3862943611198906,4.117409835153096,0.0,0.0,1.9459101490553132,6.962243464266207,0.05059805276309138,0.08157998699242289,0.0,Oct,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
1.3862943611198906,4.6061696863211745,0.0,0.0,3.2188758248682006,4.804021044733257,0.0,0.02176149178151269,0.0,June,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.3862943611198906,5.062595033026967,0.039220713153281295,0.11332868530700317,0.0,Feb,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,1.3862943611198906,4.6443908991413725,2.6390573296152584,5.910796644040527,0.0,0.013902905168991422,0.0,Dec,ChromeOS,Google Chrome,Asia,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.5649493574615367,5.69035945432406,0.013508350024792243,0.046883585898850416,0.0,Nov,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,True,False
1.9459101490553132,5.647799840022773,0.0,0.0,4.8283137373023015,9.36134324551271,0.0038924147153438387,0.02176149178151269,2.7013612129514133,May,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.70805020110221,6.863803391452954,0.0,0.012916225266546327,2.2407096892759584,Dec,MACOS,Samsung Internet,Western Europe,Facebook ads,New_Visitor,False,True
0.6931471805599453,4.298645025734831,0.0,0.0,3.784189633918261,6.8679744089702925,0.0030952049073024192,0.018821754240587758,4.417635062141249,Nov,Windows,Google Chrome,North America,Facebook page,Returning_Visitor,True,True
1.3862943611198906,3.4657359027997265,1.3862943611198906,3.912023005428146,2.4849066497880004,6.061456918928017,0.0,0.013902905168991422,0.0,May,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.995732273553991,6.690842277418564,0.0,0.010939940038334362,0.0,Mar,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
2.302585092994046,6.77337590783972,1.6094379124341003,6.551794365777062,3.4657359027997265,7.577633832602728,0.0,0.03149866705937099,2.2082744135228043,Mar,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,True
2.3978952727983707,5.0911906906300874,0.6931471805599453,1.9459101490553132,4.6443908991413725,8.19478163844336,0.001199280575482097,0.004987541511039074,0.0,Dec,Windows,Mozilla Firefox,Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.02535169073515,6.925595197110468,0.006379606964039027,0.013902905168991422,0.0,Aug,Android,Google Chrome,North America,Google search,Returning_Visitor,True,False
0.0,0.0,1.0986122886681098,3.899950424193877,3.4657359027997265,6.061456918928017,0.022543964434894505,0.03149866705937099,2.0149030205422647,Aug,Android,Google Chrome,Asia,Bing search,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.6094379124341003,5.247024072160486,0.0246926125903715,0.11955923505763925,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.833213344056216,6.580639137284949,0.023814178099254877,0.045928931888399804,0.0,Oct,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.9459101490553132,5.3612921657094255,0.0,0.032467190137501496,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.18232155679395465,0.18232155679395465,0.0,Nov,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
1.9459101490553132,3.8561578725162535,0.0,0.0,4.007333185232471,8.200562797008564,0.002895803112025565,0.045928931888399804,2.066862759472976,Nov,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
1.9459101490553132,6.687731855004171,0.6931471805599453,5.5254529391317835,4.430816798843313,7.867105500316739,0.0022973590486834897,0.014888612493750654,2.9601050959108397,May,Windows,Mozilla Firefox,Asia,Instagram ads,Returning_Visitor,False,True
1.6094379124341003,4.461299815568389,0.6931471805599453,1.791759469228055,1.0986122886681098,4.394449154672439,0.0,0.032467190137501496,0.0,Dec,Windows,Google Chrome,North America,Instagram ads,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.791759469228055,3.4657359027997265,0.09531017980432487,0.1397619423751587,0.0,Dec,Android,Google Chrome,North America,Direct Traffic,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.295836866004329,7.062191632286556,0.0076705063042197,0.018821754240587758,0.0,May,Windows,Opera,Asia,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.6390573296152584,5.288267030694535,0.0,0.010939940038334362,0.0,June,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.3862943611198906,3.9982007016691985,0.0,0.0,2.8903717578961645,6.866933284461882,0.0,0.0295588022415444,1.410986973710262,Nov,MACOS,Safari,Africa,Google search,Returning_Visitor,True,True
0.6931471805599453,2.1972245773362196,1.6094379124341003,5.5073619934827445,3.9512437185814275,7.534228326274089,0.018821754240587758,0.022739486969489426,2.4069451083182885,May,Windows,Internet Explorer,North America,Bing search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0986122886681098,1.6094379124341003,0.18232155679395465,0.18232155679395465,0.0,May,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,True,False
1.3862943611198906,3.970291913552122,0.0,0.0,3.9318256327243257,6.80128303447162,0.004788516731797178,0.022739486969489426,0.0,May,MACOS,Samsung Internet,North America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0.6931471805599453,2.5649493574615367,5.0106352940962555,8.659907293615413,0.00019998000266626675,0.012916225266546327,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.9444389791664403,6.342121418721152,0.0,0.03052920503482287,0.0,Mar,iOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0794415416798357,5.4680601411351315,0.07696104113612832,0.11332868530700317,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.6931471805599453,2.70805020110221,0.0,0.0,1.791759469228055,4.787491742782046,0.0,0.019802627296179712,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.6094379124341003,6.863803391452954,0.0,0.032467190137501496,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.48863636973214,7.1693500166706,0.0023971245997214934,0.014888612493750654,0.0,May,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
1.9459101490553132,5.439708415989988,0.0,0.0,4.48863636973214,8.116118431609365,0.0,0.007968169649176874,2.91235066461494,Mar,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,True
2.302585092994046,6.083359811812238,0.0,0.0,3.6635616461296463,6.630683385642372,0.0177416814761571,0.03052920503482287,2.4595888418037104,Oct,MACOS,Safari,North America,Facebook ads,Returning_Visitor,True,False
1.6094379124341003,5.075173815233827,0.0,0.0,2.8903717578961645,6.100318952020064,0.0,0.010939940038334362,0.0,May,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
1.0986122886681098,4.328098292648326,0.6931471805599453,6.508471029949054,1.9459101490553132,4.976733742420574,0.0,0.0,0.0,Jul,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
1.3862943611198906,3.4111477125153233,0.0,0.0,3.332204510175204,7.282761179605593,0.0,0.037295784743696894,0.0,Jul,Windows,Internet Explorer,Western Europe,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0794415416798357,3.367295829986474,0.09531017980432487,0.16126814759612226,0.0,May,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.9444389791664403,6.09807428216624,0.03072317264284058,0.06485097231961633,2.89591193827178,Jul,Windows,Google Chrome,Southern Africa,Twitter,Returning_Visitor,False,True
0.0,0.0,1.0986122886681098,4.448516375942715,4.795790545596741,8.618666160346871,0.00707491367196188,0.017839918128331,0.0,Nov,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0794415416798357,6.428105272684596,0.0,0.048790164169432,0.0,Mar,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
1.9459101490553132,4.798541578693905,0.0,0.0,2.4849066497880004,4.61512051684126,0.0,0.0246926125903715,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.9459101490553132,5.7242384832235835,1.0986122886681098,4.272490747605575,4.653960350157523,8.058010800802085,0.0068763039394321565,0.010939940038334362,0.0,Aug,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
0.6931471805599453,2.4973291697865574,0.0,0.0,4.48863636973214,8.07558263667172,0.0068763039394321565,0.009950330853168083,0.0,Nov,Android,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,True,False
1.6094379124341003,4.30406509320417,0.0,0.0,2.6390573296152584,6.8679744089702925,0.0,0.012916225266546327,2.2192034840549946,May,Windows,QQ,Northern Africa,Google search,Returning_Visitor,False,True
1.3862943611198906,4.219507705176107,0.0,0.0,1.9459101490553132,6.1675164908883415,0.0,0.0344014267173324,0.0,May,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
2.1972245773362196,5.121779054310963,0.0,0.0,2.9444389791664403,7.216709486709457,0.006776984279023751,0.010939940038334362,0.0,Nov,MACOS,Google Chrome,North America,Youtube channel,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.1972245773362196,7.180069874302796,0.0,0.048790164169432,0.0,May,Windows,Google Chrome,Asia,Bing search,Returning_Visitor,False,False
1.0986122886681098,3.367295829986474,0.0,0.0,2.1972245773362196,5.659482215759621,0.0,0.013902905168991422,0.0,Nov,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.007333185232471,6.453624998892692,0.008464078412129412,0.044973365642731154,0.0,May,Android,Google Chrome,Asia,Twitter,Returning_Visitor,True,False
1.6094379124341003,5.365976015021851,0.6931471805599453,2.0794415416798357,1.6094379124341003,5.662960480135946,0.0,0.020782539182528502,0.0,May,Windows,Microsoft Edge,North America,Bing search,Returning_Visitor,False,False
1.3862943611198906,4.574710978503383,0.0,0.0,2.4849066497880004,6.003887067106539,0.009950330853168083,0.03149866705937099,0.0,Mar,Android,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,1.6094379124341003,5.820082930352362,5.19295685089021,8.56216655705897,0.0026963615477426086,0.017839918128331,0.0,Dec,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.9459101490553132,3.295836866004329,0.0,0.0246926125903715,0.0,May,Windows,Google Chrome,South America,Instagram Page,Returning_Visitor,False,False
1.791759469228055,4.720728526622364,0.6931471805599453,4.07753744390572,3.912023005428146,7.674617497364363,0.0,0.017839918128331,2.5572273113676265,May,Windows,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,True,False
0.6931471805599453,2.583997552432231,0.0,0.0,2.302585092994046,6.804614520062624,0.0,0.002995508979798479,1.667706820558076,Dec,Windows,Microsoft Edge,North America,Google search,New_Visitor,False,True
0.0,0.0,0.0,0.0,2.5649493574615367,5.3981627015177525,0.0,0.020782539182528502,0.0,May,MACOS,Safari,Southern Africa,Instagram ads,Returning_Visitor,False,False
0.0,0.0,1.3862943611198906,5.808142489980444,3.1780538303479458,6.476972362889683,0.006677654753240568,0.011928570865273802,0.0,Feb,MACOS,Safari,South America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.18232155679395465,0.18232155679395465,0.0,Nov,Android,Google Chrome,Asia,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.302585092994046,5.683579767338681,0.0,0.0,2.772588722239781,Mar,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,True
1.6094379124341003,5.877735781779639,0.0,0.0,4.007333185232471,7.998335395952982,0.0,0.0009995003330835331,2.803360380906535,May,MACOS,Safari,North America,Bing search,Returning_Visitor,False,False
0.6931471805599453,3.068052935133617,0.0,0.0,3.58351893845611,7.434847875211999,0.0,0.019802627296179712,1.3862943611198906,Dec,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.9459101490553132,4.454347296253507,0.0,0.06109509935981088,0.0,May,iOS,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
2.302585092994046,4.707124908210061,1.6094379124341003,4.956882838097009,3.1780538303479458,4.0943445622221,0.0,0.01587334915629015,2.631888840136646,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,2.4849066497880004,6.856461984594587,0.0,0.025667746748577788,4.447346100794524,Dec,Windows,Google Chrome,Africa,Youtube channel,New_Visitor,False,True
0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.18232155679395465,0.18232155679395465,0.0,Dec,Windows,Sogou Explorer,Northern Africa,Google search,Other,False,False
1.6094379124341003,5.545958389462633,1.0986122886681098,4.629862798578463,2.5649493574615367,5.529429087511423,0.006677654753240568,0.02176149178151269,0.0,Nov,MACOS,Safari,Southern Africa,Google search,New_Visitor,False,False
1.0986122886681098,4.331171840578392,0.0,0.0,1.0986122886681098,2.772588722239781,0.0,0.06485097231961633,0.0,Dec,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,False
2.1972245773362196,5.609838028479659,0.6931471805599453,2.302585092994046,4.418840607796598,7.96311205897929,0.0,0.018821754240587758,2.388762789235098,May,Windows,Google Chrome,Asia,Twitter,Returning_Visitor,False,False
1.0986122886681098,3.349904087274605,0.0,0.0,2.4849066497880004,6.354370040797351,0.0,0.001998002662673056,0.0,Oct,MACOS,Safari,Western Europe,Google search,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.18232155679395465,0.18232155679395465,0.0,May,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
1.791759469228055,5.525784889209543,1.3862943611198906,5.614951260949585,4.07753744390572,8.068402958569699,0.0,0.009950330853168083,3.173878458937465,Jul,Windows,Google Chrome,South America,Affiliate marketing,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.9459101490553132,3.8501476017100584,0.0,0.028587456851912555,0.0,May,MACOS,Safari,North America,Bing search,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.1972245773362196,5.308267697401205,0.0,0.019802627296179712,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.343805421853684,8.212297138229768,0.023130417388854383,0.046883585898850416,0.0,May,Windows,Internet Explorer,Eastern Europe,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.6094379124341003,4.74493212836325,0.0,0.06485097231961633,0.0,Jul,Windows,Internet Explorer,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.791759469228055,5.262690188904886,0.0,0.039220713153281295,0.0,Nov,MACOS,Safari,Asia,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.970291913552122,8.003028666384733,0.00975229144267827,0.009950330853168083,0.0,May,MACOS,Safari,South America,Instagram ads,Returning_Visitor,False,False
1.9459101490553132,4.343155860284888,0.0,0.0,4.948759890378168,8.058960017769417,0.005484930230569685,0.009950330853168083,3.214867803470662,June,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.18232155679395465,0.18232155679395465,0.0,Mar,Android,Google Chrome,Southern Africa,Yahoo Search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.6931471805599453,3.1354942159291497,0.0,0.09531017980432487,0.0,Dec,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.736198448394496,8.082093278178382,0.005783244755727333,0.020782539182528502,0.0,Dec,MACOS,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
1.0986122886681098,5.300814246746624,0.0,0.0,3.332204510175204,6.52795791762255,0.0,0.006975613736425242,0.0,Sep,Windows,Microsoft Edge,Asia,Bing search,Returning_Visitor,False,False
0.0,0.0,0.6931471805599453,3.417726683613366,4.418840607796598,7.8582541821860294,0.02195716735204214,0.0344014267173324,0.0,Dec,Android,Google Chrome,Africa,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.833213344056216,5.627621113690637,0.020880477579355232,0.05921185963184609,0.0,May,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.18232155679395465,0.18232155679395465,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0794415416798357,4.7535901911063645,0.0,0.039220713153281295,0.0,Dec,iOS,Google Chrome,Northern Africa,Affiliate marketing,Returning_Visitor,True,False
0.0,0.0,1.0986122886681098,6.253828811575473,2.9444389791664403,7.51479976048867,0.026641930946421175,0.050693114315518116,0.0,May,Windows,Google Chrome,Africa,Bing search,Returning_Visitor,False,False
1.791759469228055,4.0163830207523885,0.0,0.0,3.1354942159291497,6.570882962339584,0.012422519998557155,0.039220713153281295,2.9391619220655967,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.3862943611198906,4.2710950739666,0.0,0.0,2.9444389791664403,7.62608275807238,0.0,0.012916225266546327,0.0,Nov,Windows,Google Chrome,Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.044522437723423,6.3818160174060985,0.0,0.002995508979798479,0.0,Mar,Windows,Google Chrome,North America,Affiliate marketing,New_Visitor,True,False
0.0,0.0,0.0,0.0,2.302585092994046,4.700480365792417,0.04564235787870107,0.05638033343610764,0.0,May,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
1.3862943611198906,3.8501476017100584,0.0,0.0,3.713572066704308,6.8690144506657065,0.0,0.004987541511039074,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.9459101490553132,6.218600119691729,0.0,0.039220713153281295,0.0,May,Windows,Google Chrome,Western Europe,Google search,New_Visitor,True,False
1.3862943611198906,4.1692458704467645,1.0986122886681098,4.8283137373023015,4.77912349311153,8.352554369474591,0.015085637418040853,0.038258712117090345,1.0986122886681098,May,Windows,Internet Explorer,Southern Africa,Instagram ads,Returning_Visitor,False,False
1.0986122886681098,6.349138991379798,0.0,0.0,2.70805020110221,6.553933404025811,0.011038847115216341,0.03149866705937099,0.0,Dec,Windows,Google Chrome,Western Europe,Facebook page,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.672828834461906,7.984462732262196,0.012521280553671747,0.022739486969489426,0.0,Aug,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,True,False
2.0794415416798357,6.5852516915423,0.6931471805599453,5.217649463480582,5.147494476813453,9.190443740261726,0.01014833105181515,0.023716526617316044,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
1.9459101490553132,4.802380355275797,0.6931471805599453,4.591071261608589,3.784189633918261,7.489412083508719,0.0,0.010939940038334362,0.0,Aug,Android,Google Chrome,Western Europe,Instagram Page,New_Visitor,True,False
1.9459101490553132,4.612642200826793,1.0986122886681098,3.417726683613366,4.955827057601261,8.471149252914831,0.002796087302001274,0.014888612493750654,0.0,Nov,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,False
1.9459101490553132,3.8628327612373745,0.0,0.0,1.3862943611198906,5.846438775057725,0.0,0.04114194333117518,0.0,Oct,iOS,Internet Explorer,North America,Google search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.6094379124341003,5.918893854273146,0.039220713153281295,0.032467190137501496,0.0,Nov,Android,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.6931471805599453,4.61512051684126,0.0,0.09531017980432487,0.0,May,Windows,Mozilla Firefox,Asia,Bing search,Returning_Visitor,True,False
1.0986122886681098,2.70805020110221,0.6931471805599453,1.9459101490553132,2.5649493574615367,4.442651256490317,0.016562088298978293,0.04305948946044697,0.0,May,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.4849066497880004,5.342334251964811,0.0,0.006975613736425242,3.9318256327243257,Nov,Windows,Microsoft Edge,Africa,Google search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.9444389791664403,6.352629396319567,0.0,0.01587334915629015,4.109233174715851,Nov,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,True
0.6931471805599453,2.0794415416798357,0.0,0.0,2.5649493574615367,6.102558594613569,0.0,0.020782539182528502,0.0,Nov,MACOS,Safari,North America,Twitter,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.367295829986474,7.365180126021013,0.0246926125903715,0.04018178963283184,0.0,Dec,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,True,False
1.6094379124341003,4.239886867512759,1.3862943611198906,5.860216260498028,4.727387818712341,9.099297073182859,9.999500033330834e-05,0.018821754240587758,0.6418538861723948,Sep,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
2.302585092994046,6.078156868704853,1.6094379124341003,6.46627431661777,3.871201010907891,7.779885115070522,0.011335509663745602,0.028587456851912555,2.0794415416798357,Dec,Windows,Google Chrome,South America,Google search,Returning_Visitor,True,True
1.6094379124341003,4.232656178019613,0.0,0.0,3.258096538021482,5.8805329864007,0.0,0.016857117066422903,0.0,Sep,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,False,False
1.0986122886681098,5.793775513182905,1.6094379124341003,5.955837369464831,4.174387269895637,8.264620829411216,0.012027380212718455,0.014888612493750654,1.5686159179138452,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,True,True
1.791759469228055,6.052089168924417,0.6931471805599453,2.3978952727983707,3.8501476017100584,7.362645270417825,0.0025966258472659783,0.010939940038334362,0.0,Dec,Android,Google Chrome,Western Europe,Youtube channel,Returning_Visitor,False,False
1.6094379124341003,5.231999485688482,0.0,0.0,2.995732273553991,6.55250788703459,0.0,0.006975613736425242,3.856510295497887,Mar,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,True,True
1.6094379124341003,4.688637791229354,0.0,0.0,4.605170185988092,7.470793774195062,9.999500033330834e-05,0.0,2.5649493574615367,Nov,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,False,True
3.2188758248682006,5.62708139972593,0.0,0.0,3.6635616461296463,6.267200548541362,0.0,0.002995508979798479,0.0,Sep,Windows,Google Chrome,Africa,Google search,New_Visitor,False,False
1.0986122886681098,4.448516375942715,0.0,0.0,2.9444389791664403,5.869296913133774,0.019802627296179712,0.05732506661926941,0.0,Dec,iOS,Safari,South America,Google search,Returning_Visitor,True,False
1.791759469228055,5.649560920606865,0.0,0.0,3.8066624897703196,6.831953565565855,0.0033942330680155476,0.005982071677547464,2.6100697927420065,May,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.772588722239781,6.84587987526405,0.021663639636026324,0.032467190137501496,0.0,Nov,Windows,Google Chrome,Africa,Twitter,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.791759469228055,4.787491742782046,0.039220713153281295,0.048790164169432,0.0,May,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.791759469228055,4.442651256490317,0.0,0.039220713153281295,0.0,Mar,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
1.3862943611198906,3.349904087274605,0.0,0.0,2.772588722239781,6.300785794663244,0.05391984198943043,0.045928931888399804,0.0,Nov,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
2.0794415416798357,5.09528276815654,0.0,0.0,4.844187086458591,9.17107965802288,0.0017983819413793735,0.023716526617316044,0.0,Oct,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,3.1780538303479458,5.726847747587197,0.015282623531156904,0.04018178963283184,0.0,Jul,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.995732273553991,6.47543271670409,0.016562088298978293,0.05259245011917058,0.0,Mar,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0986122886681098,4.204692619390966,0.0,0.048790164169432,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.6094379124341003,5.0401940963378005,0.0,0.0,2.302585092994046,5.8377304471659395,0.0,0.009950330853168083,0.0,Dec,Windows,Google Chrome,North America,Instagram ads,New_Visitor,False,False
0.0,0.0,0.0,0.0,3.4657359027997265,7.667158255319148,0.017643435172595243,0.044973365642731154,0.0,Jul,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.5649493574615367,6.705639094860003,0.0,0.037295784743696894,0.0,May,Windows,Microsoft Edge,North America,Facebook ads,Returning_Visitor,False,False
1.3862943611198906,3.9889840465642745,0.6931471805599453,4.294105753346908,1.3862943611198906,4.219507705176107,0.0,0.020782539182528502,0.0,May,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
0.0,0.0,0.6931471805599453,2.70805020110221,3.2188758248682006,6.008813185442595,0.004888034072775961,0.014888612493750654,0.0,Nov,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,True,False
1.0986122886681098,3.367295829986474,0.0,0.0,2.8903717578961645,5.1647859739235145,0.0,0.008959741371471902,0.0,Nov,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.791759469228055,4.795790545596741,0.048790164169432,0.04783732941416013,0.0,Feb,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,False
1.3862943611198906,3.858622228701031,1.0986122886681098,4.987025428457122,3.2188758248682006,6.218600119691729,0.04162167469081947,0.042101176018635396,0.0,Sep,Windows,Microsoft Edge,Eastern Europe,Instagram ads,Returning_Visitor,False,False
2.5649493574615367,5.595665447382728,1.3862943611198906,3.258096538021482,4.61512051684126,8.487970332739334,0.004788516731797178,0.013902905168991422,2.667228206581955,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.6443908991413725,7.819636302367592,0.003294566949430031,0.019802627296179712,0.0,Dec,MACOS,Safari,Asia,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.9459101490553132,3.367295829986474,0.032757564238172186,0.06485097231961633,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0794415416798357,5.176149732573829,0.0,0.055434706888100586,0.0,Dec,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.18232155679395465,0.18232155679395465,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
1.3862943611198906,4.356708826689592,0.6931471805599453,3.597312260588446,3.9318256327243257,7.668561108015897,0.004489905272852052,0.017839918128331,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
